,Unnamed: 0,Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
1955,1955,2014-05-12,8853416309.13,12.74240695,5633628300.0,12760200.0,1603225.0,30998.0,53514.2142613,0.240071636856,17188.0,7.76666666667,1738185.5,69096.5967636,24.8085393355,5.75331261326,2146397.56703,535630.484164,30211908.0,68430.0,303.0,130988.0,63435.0,38612853.0,70064.0,441.5
1956,1956,2014-05-13,8853416309.13,13.05030601,5602955327.5,12764450.0,1606735.0,30463.0,67211.4554018,0.221637568754,17225.0,7.0,1871243.85,74817.9710179,26.4778674723,5.07849047181,2631621.40245,708545.995809,36846458.0,83942.0,328.0,125036.0,63900.0,38683525.0,70672.0,438.95
1957,1957,2014-05-14,8853416309.13,12.04391208,5713641818.0,12768200.0,1610679.0,28897.0,65881.5798075,0.248764864604,17262.0,7.4,1683457.38,66015.8567805,24.0387454127,3.48183209145,2580421.61955,634329.025943,48349758.0,108047.0,341.0,131116.0,63119.0,38753556.0,70031.0,447.49
1958,1958,2014-05-15,8853416309.13,12.75536468,5734657426.5,12772350.0,1614349.0,31045.0,99301.2085649,0.238718998001,17301.0,7.5,1868696.38,73057.5481704,25.6826648892,4.0709808747,2812034.16881,790157.093207,45902853.0,102236.0,388.0,151809.0,68081.0,38826317.0,72761.0,448.99
1959,1959,2014-05-16,8853416309.13,12.02164864,5743344319.0,12776900.0,1617504.0,28964.0,68928.650986,0.206036085611,17338.0,6.26666666667,2050664.62,80099.2395604,29.7659358716,5.94160045043,1673318.64424,767480.928566,34513674.0,76781.0,399.0,127748.0,62685.0,38895210.0,68893.0,449.51
1960,1960,2014-05-17,8853416309.13,9.7917159,5739904793.0,12781475.0,1620557.0,23368.0,50428.3060855,0.177015622457,17370.0,7.1,2058582.72,80539.3452722,37.0401914461,10.4171471085,1210724.5628,484797.373225,19761483.0,44004.0,425.0,115383.0,50924.0,38950787.0,55577.0,449.08
1961,1961,2014-05-18,8853416309.13,8.92569908,5716830220.5,12785325.0,1623695.0,21467.0,49460.7017435,0.201808619809,17401.0,7.18333333333,1725066.12,67776.279628,34.0511659857,7.72329434765,1040708.52633,324600.827374,22335885.0,49953.0,472.0,151855.0,45521.0,39001448.0,50661.0,447.14
1962,1962,2014-05-19,8853416309.13,10.7224626,5709600195.0,12789750.0,1627280.0,26319.0,64454.8621609,0.209163633444,17438.0,6.53333333333,1979872.7,77898.711001,32.7967250861,6.29591335319,1830522.70062,478218.721478,31446950.0,70443.0,346.0,127935.0,55903.0,39061816.0,60368.0,446.42
1963,1963,2014-05-20,8853416309.13,12.69875738,6205327067.25,12794225.0,1630948.0,28405.0,106971.752725,0.219858585123,17477.0,6.83333333333,2176239.87,78778.9224247,31.2893931159,3.63383458784,11431636.3559,1283778.26138,59888248.0,123478.0,357.0,153007.0,64563.0,39131368.0,69552.0,485.01
1964,1964,2014-05-21,8853416309.13,13.27575617,6333680297.25,12798675.0,1634540.0,29447.0,91052.5348517,0.238531760955,17519.0,6.53333333333,2208604.81,78338.8167129,31.0546233127,4.1868050119,5867533.83487,880729.109761,52751556.0,106597.0,389.0,145579.0,65595.0,39202488.0,71120.0,494.87
1965,1965,2014-05-22,8853416309.13,12.71659841,6706644944.0,12802850.0,1638215.0,28884.0,69311.2492607,0.230702828504,17557.0,7.45,2193318.08,73497.6538823,30.8804955932,3.98643107802,8273162.57552,802081.579576,55019591.0,105031.0,519.0,129318.0,62786.0,39273514.0,71026.0,523.84
1967,1967,2014-05-24,10455720138.5,12.10475911,6681192720.0,12811000.0,1644710.0,23965.0,66528.3291914,0.186036927359,17628.0,7.35,2196642.24,87319.120099,37.7780456093,1.22569038222,4227327.36092,973175.146707,179216731.0,343643.0,503.0,113362.0,52616.0,39406253.0,58146.0,521.52
1968,1968,2014-05-25,10455720138.5,9.57210433,7368495625.0,12814775.0,1647891.0,21880.0,85744.0619869,0.209780364637,17659.0,8.46666666667,2175800.0,78483.2567557,40.3463877763,3.44085198857,11020114.3446,808996.965601,63234339.0,109973.0,410.0,159903.0,50254.0,39460181.0,53928.0,575.0
1969,1969,2014-05-26,10455720138.5,11.91589205,7486296000.0,12819000.0,1651897.0,27761.0,90215.7596323,0.215225958965,17695.0,7.38333333333,2473824.0,87838.8767663,37.5989664868,3.77795436258,6905630.69135,716702.794565,65480516.0,112124.0,362.0,136252.0,58215.0,39525976.0,65795.0,584.0
1970,1970,2014-05-27,10455720138.5,12.33282353,7460868060.75,12822225.0,1655830.0,25775.0,99352.6793441,0.290471446607,17732.0,8.26666666667,1883513.19,67048.610076,28.0953638126,2.78708480546,11110797.8591,889789.709702,67580046.0,116143.0,295.0,145771.0,60714.0,39593016.0,67040.0,581.87
1971,1971,2014-05-28,10455720138.5,13.24677566,7366729894.5,12826650.0,1660245.0,30215.0,151911.539086,0.2294516752,17772.0,6.93333333333,2548876.54,91996.9301043,35.2166646863,3.11282761651,5211005.77788,932703.750453,81882997.0,142571.0,341.0,161438.0,66749.0,39665393.0,72377.0,574.33
1973,1973,2014-05-30,10455720138.5,12.06522539,7816291020.0,12834000.0,1668573.0,26627.0,78117.2103012,0.223721521764,17844.0,7.38333333333,2489105.61,84720.3367627,37.1869068499,3.83117858629,10417485.6296,920847.434313,64969710.0,106677.0,363.0,137258.0,61119.0,39798258.0,66935.0,609.03
1974,1974,2014-05-31,10455720138.5,9.93876923,7965213010.0,12837800.0,1672398.0,22266.0,65421.9845376,0.20126050397,17874.0,7.5,2363294.05,79003.0134229,42.8396847696,4.29311209754,8690735.14155,602173.780592,55048506.0,88724.0,459.0,123216.0,50349.0,39853424.0,55166.0,620.45
1977,1977,2014-06-03,10455720138.5,13.71930957,8660592155.0,12851450.0,1684203.0,27378.0,94496.0290622,0.214835116204,17980.0,5.98333333333,3176090.7,97714.2534441,45.4304859035,3.77739619393,15062190.4919,1139172.2996,84081482.0,124768.0,318.0,162366.0,64508.0,40037490.0,69911.0,673.9
1978,1978,2014-06-04,10455720138.5,12.26613461,8287765076.5,12856025.0,1688351.0,24612.0,89479.7599241,0.198336898303,18016.0,6.43333333333,2957055.42,95115.4701079,44.5105053059,4.46921665212,11331619.528,924375.504073,66164960.0,102635.0,411.0,154092.0,62282.0,40103925.0,66435.0,644.66
1979,1979,2014-06-05,10455720138.5,12.24567,8470908648.0,12859650.0,1692160.0,27880.0,93229.0860041,0.25803135839,18053.0,7.76666666667,2395764.64,75364.7167521,35.9212030887,3.75971703946,7171685.02365,1002352.43025,63721940.0,96736.0,369.0,148891.0,61399.0,40170620.0,66695.0,658.72
1980,1980,2014-06-06,11756551916.9,11.31817452,8435141762.5,12863350.0,1696012.0,27450.0,107259.731229,0.252554229788,18090.0,7.41666666667,2433488.25,86494.3621242,37.519669591,3.63783922624,3423735.08983,1178339.32341,66893782.0,102011.0,421.0,150478.0,59197.0,40235479.0,64859.0,655.75
1982,1982,2014-06-08,11756551916.9,8.70951916,8391843100.0,12870925.0,1703187.0,20010.0,43356.9812792,0.188956832886,18147.0,7.36666666667,2450216.0,87663.2048556,51.3349256233,8.16322760171,1650470.75985,815990.028892,30015285.0,46036.0,387.0,153084.0,43445.0,40336425.0,47730.0,652.0
1983,1983,2014-06-09,11756551916.9,10.27619998,8380284372.25,12874325.0,1707220.0,23117.0,54431.4249621,0.243271771599,18180.0,8.93333333333,2219671.3,79481.3057357,39.6249584947,6.38312300023,3773083.5432,341221.73497,34774064.0,53422.0,335.0,128287.0,52697.0,40392442.0,56017.0,650.93
1985,1985,2014-06-11,11756551916.9,10.95603824,8244607176.0,12882400.0,1715846.0,27753.0,90622.4484166,0.24059356402,18253.0,7.8,2342363.4,85325.5193928,38.0185908361,2.48895768462,4917376.85601,546126.051873,94110214.0,147050.0,321.0,141736.0,58166.0,40519513.0,61611.0,639.99
1986,1986,2014-06-12,11756551916.9,12.15329591,7950831675.0,12886275.0,1720129.0,25822.0,63483.1260868,0.228831112769,18288.0,7.71666666667,2398279.0,90585.3116841,38.9438481399,2.65480531621,5290172.33935,686936.3531,90337283.0,146414.0,377.0,140825.0,58229.0,40581096.0,61583.0,617.0
1988,1988,2014-06-14,11756551916.9,9.95194649,7194308660.0,12894875.0,1727532.0,26211.0,71395.8620326,0.185908951543,18357.0,6.96666666667,2459869.28,102858.160364,41.7202774715,6.31424598349,8696987.11546,472211.46094,38957451.0,69826.0,412.0,136421.0,51974.0,40705148.0,58961.0,557.92
1989,1989,2014-06-15,11756551916.9,9.33855066,7230054767.25,12899525.0,1731308.0,20636.0,51375.1768342,0.163619036316,18387.0,6.26666666667,2611322.91,108702.374021,48.5538453386,8.21671886131,3812291.51055,448374.428604,31780604.0,56701.0,323.0,156871.0,44881.0,40758930.0,53782.0,560.49
1990,1990,2014-06-16,11756551916.9,11.12862904,7678237000.0,12904600.0,1735471.0,26202.0,63823.2376017,0.183299844488,18424.0,5.8,3026170.0,118637.537238,46.3092414342,6.08750953167,8714228.15506,723679.883041,49711134.0,83548.0,274.0,144825.0,55333.0,40824277.0,65347.0,595.0
1991,1991,2014-06-17,11756551916.9,11.98842568,7715093732.5,12909050.0,1740222.0,27566.0,68187.7411314,0.20643575004,18460.0,6.38333333333,2666116.65,104027.003095,39.6330704623,6.31547741856,3078078.83339,460801.322288,42215599.0,70636.0,261.0,157183.0,61902.0,40891547.0,67270.0,597.65
1993,1993,2014-06-19,13462580114.5,12.63691856,7806046764.0,12917075.0,1748219.0,25790.0,75484.0572763,0.227848008768,18530.0,8.11666666667,2288559.84,101053.501598,36.7227188703,4.76047914746,1828068.31575,650150.795366,48074149.0,79551.0,327.0,127162.0,56372.0,41020859.0,62320.0,604.32
1996,1996,2014-06-22,13462580114.5,9.42521379,7708059500.0,12931250.0,1759074.0,22009.0,105245.852394,0.15985681603,18623.0,5.9,2881450.72,129161.098069,57.1387638065,9.67798398537,2470475.72685,520673.986609,29773254.0,49948.0,335.0,166479.0,45909.0,41183003.0,50429.0,596.08
1998,1998,2014-06-24,13462580114.5,11.64240605,7576975431.0,12940150.0,1766949.0,29687.0,345288.311303,0.182659438162,18690.0,6.01666666667,2904863.94,132507.240506,44.8516805114,2.22479924824,2312887.33764,974332.675123,130567463.0,222986.0,300.0,149893.0,59866.0,41304417.0,64766.0,585.54
2001,2001,2014-06-27,13462580114.5,10.29537954,7629370137.5,12953750.0,1779103.0,28227.0,92342.9147273,0.18139592849,18793.0,6.0,2759324.45,125145.727144,43.9936297253,6.81187426752,4008598.56359,465624.735033,40507566.0,68777.0,487.0,143429.0,56295.0,41493252.0,62721.0,588.97
2003,2003,2014-06-29,16818461371.2,8.84416498,7725813900.0,12962775.0,1786685.0,22906.0,52038.0594492,0.180069473968,18855.0,6.71666666667,2597368.0,145472.743416,49.7094409676,8.99895653241,986521.497695,336897.026093,28862991.0,48428.0,386.0,159773.0,44675.0,41602386.0,52251.0,596.0
2004,2004,2014-06-30,16818461371.2,10.90944259,8038858000.0,12965900.0,1791263.0,25984.0,77829.9280892,0.286130348206,18890.0,9.3,1943700.0,104506.281189,31.3454498541,3.63993670908,7341093.03142,586067.114662,53399280.0,86128.0,319.0,136152.0,57408.0,41664395.0,62009.0,620.0
2005,2005,2014-07-01,16818461371.2,12.36328988,8487791107.5,12969350.0,1795938.0,31385.0,133898.587757,0.312446200329,18933.0,8.31666666667,2265705.9,115374.934433,31.8870985448,2.52018233849,7233282.59393,922663.24778,89902459.0,137371.0,358.0,163651.0,64855.0,41735449.0,71054.0,654.45
2007,2007,2014-07-03,16818461371.2,11.08189519,8357159646.0,12976150.0,1805638.0,26987.0,82968.0745036,0.270055405179,19006.0,8.16666666667,2148517.44,111194.683186,33.9568441017,3.82091425274,2873518.20482,646583.720674,56230454.0,87309.0,432.0,142946.0,59392.0,41866445.0,63272.0,644.04
2008,2008,2014-07-04,16818461371.2,10.58824881,8248755523.5,12980150.0,1809955.0,26417.0,72250.9826539,0.205818897486,19038.0,7.36666666667,2548314.9,133768.039923,41.1675885688,4.84806684995,5984390.056,425600.318107,52563526.0,82713.0,444.0,128352.0,57102.0,41928346.0,61901.0,635.49
2009,2009,2014-07-05,16818461371.2,8.26076745,8215983881.0,12983950.0,1813637.0,22005.0,39956.2047883,0.171037987659,19063.0,7.96666666667,2409626.24,127079.637926,49.6676541276,7.99485878198,1483175.51813,402775.097287,30139697.0,47631.0,416.0,107662.0,43684.0,41976861.0,48515.0,632.78
2014,2014,2014-07-10,16818461371.2,11.22613459,8059014834.5,13003025.0,1835713.0,29332.0,87310.4677709,0.232634005608,19243.0,7.81666666667,2392970.58,128751.738425,37.3050631372,5.18019847917,3861342.39076,509362.754062,46194573.0,74534.0,503.0,149129.0,58507.0,42295146.0,64146.0,619.78
2016,2016,2014-07-12,16818461371.2,9.01518862,8222628582.0,13010900.0,1844181.0,24364.0,85055.2927388,0.184958845196,19308.0,6.28333333333,2612605.32,137948.29117,48.2199538584,7.70552667009,3241515.39792,457155.405273,33905603.0,53650.0,401.0,145144.0,51347.0,42409276.0,54181.0,631.98
2017,2017,2014-07-13,17336316978.5,9.32359299,8211005775.0,13014750.0,1847903.0,23633.0,69131.8094722,0.207665461998,19339.0,7.41666666667,2434643.1,132716.120673,45.8303013761,6.39108925486,2537902.19703,503290.924717,38094337.0,60381.0,392.0,165376.0,48085.0,42462399.0,53123.0,630.9
2018,2018,2014-07-14,17336316978.5,11.35018792,8107843950.0,13018375.0,1852238.0,27654.0,80265.400563,0.224322772848,19371.0,6.96666666667,2264500.8,124959.983751,37.8192093792,5.69342054399,2119002.35713,448907.651251,39773995.0,63863.0,340.0,133673.0,53369.0,42522276.0,59877.0,622.8
2023,2023,2014-07-19,17336316978.5,10.4567612,8226250420.0,13038500.0,1873719.0,28053.0,99117.705768,0.189716339111,19550.0,6.75,2719265.2,148228.394518,46.4911130108,5.82714077637,1920723.95666,348919.263397,46665514.0,73964.0,435.0,132003.0,52995.0,42849069.0,58490.0,630.92
2025,2025,2014-07-21,17336316978.5,10.02036474,8077594531.5,13046475.0,1882933.0,26874.0,89740.2355838,0.228084410597,19615.0,7.73333333333,2312487.9,128407.155717,37.5525803832,4.59815905542,2279965.49295,419218.176559,50291603.0,81228.0,410.0,135230.0,57612.0,42965391.0,61580.0,619.14
2026,2026,2014-07-22,17336316978.5,11.8573934,8104472551.5,13050050.0,1887510.0,29850.0,105733.02301,0.261688952679,19652.0,7.85,2227013.58,123236.397768,33.278247187,3.3589423829,2102604.17487,409845.879944,66301035.0,106760.0,329.0,134257.0,62921.0,43032312.0,66921.0,621.03
2029,2029,2014-07-25,17336316978.5,10.19839577,7870638896.5,13061350.0,1901107.0,28452.0,115026.298144,0.235249543646,19760.0,7.18333333333,2371191.65,135301.499648,37.557482379,4.99733345261,3341942.56411,504563.972578,47449138.0,78742.0,368.0,151416.0,59317.0,43229163.0,63135.0,602.59
2030,2030,2014-07-26,18736441558.3,9.50827747,7785082818.0,13064850.0,1905232.0,26365.0,92585.261104,0.22385371072,19791.0,7.68333333333,2090942.92,130395.098647,36.346525518,6.99581312776,2386789.84206,349792.160654,29888490.0,50159.0,439.0,130299.0,51209.0,43286691.0,57528.0,595.88
2032,2032,2014-07-28,18736441558.3,9.70412523,7672902534.0,13072275.0,1913748.0,24845.0,90324.0912545,0.255737087306,19855.0,8.41666666667,2000946.64,126669.5244,33.5949134501,4.44578251002,5624067.34767,443294.082739,45007749.0,76679.0,354.0,135674.0,56163.0,43399307.0,59561.0,586.96
2034,2034,2014-07-30,18736441558.3,10.85994311,7501333455.0,13080375.0,1930905.0,27846.0,144110.085229,0.209355392456,19926.0,6.85,2514709.8,162993.873309,39.0228391422,5.7269525343,4145810.97858,401968.064979,43910086.0,76568.0,467.0,151806.0,59532.0,43528446.0,64442.0,573.48
2035,2035,2014-07-31,18736441558.3,11.02486059,7667355850.0,13084225.0,1937615.0,29542.0,121804.09193,0.248131015084,19964.0,8.05,2262546.0,143434.608512,33.4098137948,4.58809654018,6917701.92177,442521.555651,49313391.0,84153.0,552.0,152214.0,62647.0,43596167.0,67721.0,586.0
2037,2037,2014-08-02,18736441558.3,9.36154144,7745258967.25,13092275.0,1949629.0,26387.0,81889.1362619,0.189559293217,20033.0,6.06666666667,2504792.06,157405.511938,41.8246069329,5.78160905609,2711525.26632,371023.994795,43323442.0,73232.0,450.0,133227.0,55899.0,43725338.0,59888.0,591.59
2038,2038,2014-08-03,18736441558.3,8.36702521,7723934074.25,13096075.0,1954683.0,23324.0,99291.9289639,0.191536407722,20062.0,7.85,2245920.32,141571.821388,42.7387311132,7.74277313085,1719802.61778,444379.29053,29006666.0,49181.0,429.0,155660.0,49287.0,43777888.0,52550.0,589.79
2039,2039,2014-08-04,18736441558.3,10.10701582,7780287333.0,13099450.0,1961867.0,27302.0,89552.7020773,0.252263160988,20096.0,7.78333333333,2010486.9,125738.130838,31.8861717313,3.23512560947,2323087.95911,399294.103675,62145559.0,104633.0,363.0,122118.0,59112.0,43840940.0,63052.0,593.94
2040,2040,2014-08-05,18736441558.3,12.15106865,7602346577.5,13102750.0,1970816.0,32152.0,122031.617521,0.307375900673,20136.0,9.23333333333,1921655.52,122943.950153,26.3500372971,2.42997125895,4052712.00992,529514.941705,79081409.0,136298.0,326.0,166966.0,67774.0,43913868.0,72928.0,580.21
2042,2042,2014-08-07,18736441558.3,11.21723833,7699010020.0,13110500.0,1984961.0,31880.0,109357.555788,0.248574013923,20219.0,7.16666666667,2311376.64,146228.789197,32.6779483119,3.90776390864,3166937.84489,452393.10865,59148318.0,100723.0,435.0,153189.0,65231.0,44063420.0,70732.0,587.24
2043,2043,2014-08-08,19729645940.6,11.08588192,7728389582.5,13114525.0,1990454.0,29462.0,81251.2318576,0.23798192658,20257.0,6.56666666667,2378414.8,157903.329124,34.4074473779,5.23542837096,2961285.4482,297685.622151,45429230.0,77090.0,477.0,151292.0,62814.0,44132545.0,69125.0,589.3
2045,2045,2014-08-10,19729645940.6,9.6259823,7729507191.75,13123325.0,2000256.0,25927.0,72194.420705,0.190455117039,20325.0,6.68333333333,2641031.16,175557.117473,45.1566385118,8.0721777791,1745276.30999,341775.029474,32717703.0,55549.0,427.0,176751.0,53617.0,44253991.0,58486.0,588.99
2046,2046,2014-08-11,19729645940.6,11.68497448,7600645788.75,13127875.0,2005514.0,29742.0,139879.267309,0.225654009934,20366.0,6.38333333333,2640682.17,178499.415531,37.6251306566,6.11832386116,2371659.34951,495304.617001,43160222.0,74547.0,440.0,161536.0,65330.0,44324175.0,70184.0,578.97
2049,2049,2014-08-14,19729645940.6,12.6295534,6854912354.5,13140575.0,2022619.0,29958.0,113722.434113,0.269211196899,20496.0,6.98333333333,2223314.92,166730.223299,27.3830862266,3.09333001151,12855082.6947,700727.310472,71874482.0,137780.0,366.0,168931.0,75480.0,44559223.0,81193.0,521.66
2050,2050,2014-08-15,19729645940.6,10.97370877,6548138844.0,13144650.0,2027773.0,30327.0,123663.979814,0.234533538116,20534.0,6.75,2034983.6,159864.861163,29.1971591724,2.97112311756,8298506.79055,796925.764746,68492066.0,137490.0,462.0,155144.0,63678.0,44628921.0,69698.0,498.16
2051,2051,2014-08-16,19729645940.6,14.69897958,6692802825.0,13148925.0,2032708.0,31998.0,134086.420676,0.302976485581,20585.0,6.93333333333,2183101.0,167710.989318,28.9770371255,3.94786043344,6187407.02583,689805.105895,55298333.0,108641.0,449.0,161700.0,70469.0,44704260.0,75339.0,509.0
2053,2053,2014-08-18,19729645940.6,10.68090312,6160174810.75,13157425.0,2043581.0,30002.0,188979.346371,0.209377871922,20655.0,5.98333333333,2053013.15,171634.053396,30.2002522801,2.77077360484,12555610.8492,978813.380057,74095305.0,158259.0,383.0,146537.0,63950.0,44831559.0,67980.0,468.19
2055,2055,2014-08-20,23844670038.8,12.02058864,6679378132.5,13166525.0,2055092.0,30018.0,136671.675158,0.245045885255,20732.0,7.15,2009922.6,187281.346344,27.4962734959,3.87004162023,8069204.96225,575101.376527,51935426.0,102376.0,495.0,163890.0,69785.0,44980115.0,73098.0,507.3
2056,2056,2014-08-21,23844670038.8,11.94405134,6924903790.5,13170725.0,2060507.0,30912.0,110444.626683,0.246199006126,20773.0,6.66666666667,2214059.58,199134.596112,29.3369495164,3.73584163938,8433115.22164,613696.605498,59265349.0,112719.0,445.0,176373.0,71266.0,45055585.0,75470.0,525.78
2057,2057,2014-08-22,23844670038.8,10.85000669,6827814187.5,13174750.0,2066099.0,28733.0,152036.650703,0.230780708123,20810.0,7.0,2091138.75,190837.321274,30.6465801507,2.75356076635,8286029.15529,3355242.27404,75943076.0,146538.0,461.0,156481.0,66732.0,45123819.0,68234.0,518.25
2058,2058,2014-08-23,23844670038.8,9.21595098,6640470759.0,13178675.0,2070778.0,25056.0,122214.502287,0.203796174116,20841.0,7.05,1982263.92,186096.021367,32.9339899317,5.49182287129,4840024.88406,667276.921921,36094826.0,71634.0,382.0,135772.0,57973.0,45184008.0,60189.0,503.88
2059,2059,2014-08-24,23844670038.8,8.65681711,6733102331.25,13182775.0,2075606.0,21318.0,121963.196083,0.196922604631,20873.0,6.96666666667,2098161.0,194393.296205,38.132435527,6.96096759381,3707719.62742,483183.158608,30141801.0,59015.0,407.0,183565.0,52680.0,45239031.0,55023.0,510.75
2060,2060,2014-08-25,23844670038.8,14.33068278,6643037913.75,13186125.0,2081034.0,27275.0,115820.842592,0.273807127084,20909.0,8.35,1694749.56,158833.546899,25.5191091837,3.00451058544,2916764.29378,837227.984516,56406843.0,111965.0,371.0,148320.0,63222.0,45305442.0,66411.0,503.79
2062,2062,2014-08-27,23844670038.8,11.61214904,6792953412.0,13194300.0,2092230.0,31975.0,84099.5942237,0.245152941402,20988.0,6.56666666667,2077894.24,190837.321274,27.9595016012,3.49137442288,3748502.0828,1473447.11071,59515079.0,115599.0,441.0,160858.0,69521.0,45453679.0,74318.0,514.84
2065,2065,2014-08-30,23844670038.8,9.7465966,6654881727.0,13207275.0,2107985.0,28770.0,158878.777238,0.193008822064,21094.0,6.08333333333,2171218.92,203875.89602,34.0135181878,3.31658735104,2341133.76462,643988.266383,65465453.0,129923.0,424.0,145985.0,61887.0,45654385.0,63834.0,503.88
2067,2067,2014-09-01,27428630902.3,10.30536727,6377861181.0,13215900.0,2118964.0,27625.0,176585.027174,0.240855369568,21162.0,8.45,1814538.4,204522.695658,27.4078755381,4.30693945468,4469424.45419,687875.755205,42130576.0,87301.0,401.0,162588.0,61965.0,45780341.0,66205.0,482.59
2068,2068,2014-09-02,27428630902.3,11.41237447,6393599083.75,13219475.0,2125124.0,31926.0,152861.784001,0.273700780802,21201.0,8.1,1734368.9,194978.303194,24.2436838647,3.0315048554,3493402.36963,574246.066162,57211483.0,118291.0,362.0,153606.0,66497.0,45851880.0,71539.0,483.65
2069,2069,2014-09-03,27428630902.3,11.28382249,6251518222.0,13223450.0,2130197.0,31518.0,147103.354275,0.245162322086,21239.0,7.15,1884421.36,216794.057398,26.1594391693,4.05476923713,2489654.96886,512676.887924,46474195.0,98304.0,468.0,148218.0,66433.0,45923916.0,72036.0,472.76
2071,2071,2014-09-05,27428630902.3,10.7140055,6429245278.5,13231350.0,2140651.0,29032.0,176487.554563,0.242592632371,21312.0,6.86666666667,1814873.85,203159.211021,27.0682772044,4.14830870418,5118483.65167,446975.739535,43749730.0,90037.0,489.0,155908.0,63656.0,46061904.0,67048.0,485.91
2072,2072,2014-09-06,27428630902.3,10.4899443,6367490749.5,13235550.0,2145615.0,30135.0,139265.962573,0.217119177183,21348.0,7.25,2025388.9,229065.419137,29.9928756534,4.34247413134,1606067.5125,391892.955391,46641358.0,96949.0,417.0,143414.0,62897.0,46129433.0,67529.0,481.09
2073,2073,2014-09-07,27428630902.3,19.46564618,6363240583.0,13239650.0,2158632.0,27023.0,116879.535761,0.222935914993,21384.0,7.46666666667,1979673.78,223611.480587,33.2612070095,6.48201898053,1387220.61562,320158.102636,30541006.0,63545.0,411.0,214360.0,55736.0,46188952.0,59519.0,480.62
2074,2074,2014-09-08,27428630902.3,11.323667,6311972619.75,13243475.0,2164136.0,31606.0,108258.787674,0.254446846208,21422.0,7.85,1828275.96,208613.149572,25.4797775734,3.61483231016,6226048.98435,519189.741208,50577061.0,106118.0,353.0,151689.0,67638.0,46260706.0,71754.0,476.61
2075,2075,2014-09-09,27428630902.3,13.00607767,6179355602.0,13246775.0,2169931.0,34848.0,162070.041121,0.318603761268,21464.0,8.6,1545448.24,179979.972179,19.3500305504,2.97619131997,3335590.91601,488189.952232,51927046.0,111317.0,388.0,173414.0,76384.0,46340574.0,79868.0,466.48
2077,2077,2014-09-11,27428630902.3,10.27418557,6216466025.0,13254725.0,2180081.0,30304.0,159171.833779,0.219272813679,21553.0,6.65,1904140.0,220884.511311,28.1373664534,3.96371762118,4074503.78039,466172.259654,48039245.0,102429.0,528.0,147710.0,65134.0,46484664.0,67673.0,469.0
2078,2078,2014-09-12,27428630902.3,10.4459308,6237313762.5,13258750.0,2184552.0,30610.0,169561.169832,0.218795030013,21588.0,7.56666666667,1898185.05,219521.026673,28.628946654,4.2381639718,3468571.79262,454009.527628,44787910.0,95206.0,422.0,148941.0,64582.0,46550967.0,66303.0,470.43
2079,2079,2014-09-13,27428630902.3,9.87754729,6364467155.5,13263175.0,2188693.0,29090.0,126967.109362,0.180944485853,21620.0,6.23333333333,2127699.24,241336.780877,33.9839198837,6.39326359309,2844690.84922,358930.194232,33280330.0,69354.0,431.0,136734.0,60353.0,46613576.0,62609.0,479.86
2080,2080,2014-09-14,29829733124.0,10.41613288,6308527913.25,13267425.0,2193477.0,30047.0,103611.295743,0.224988735423,21658.0,7.5,2025587.4,252083.493018,30.6753804916,6.1375482025,1850051.20916,332978.297645,33003201.0,69409.0,442.0,203940.0,58907.0,46679609.0,66033.0,475.49
2081,2081,2014-09-15,29829733124.0,11.9467162,6307765712.5,13271125.0,2198181.0,33547.0,205777.85643,0.289065303029,21700.0,7.33333333333,1763838.3,219460.923333,23.7900016185,3.71759003659,2524429.50586,462681.122412,47445745.0,99823.0,360.0,161269.0,68187.0,46753751.0,74142.0,475.3
2082,2082,2014-09-16,29829733124.0,14.7337395,6212863800.0,13275350.0,2203182.0,43296.0,159974.369923,0.298186951135,21750.0,7.1,1983852.0,250600.648941,22.2091216443,4.51704562323,2796018.21974,437451.480111,43919238.0,93845.0,360.0,186658.0,82881.0,46843077.0,89326.0,468.0
2083,2083,2014-09-17,29829733124.0,12.27569456,5949473600.0,13280075.0,2207905.0,34788.0,156754.127138,0.219028997674,21791.0,6.0,2122176.0,280257.530473,26.5990173468,4.16288262864,5007061.59407,462824.868185,50978521.0,113791.0,436.0,164215.0,75113.0,46922861.0,79784.0,448.0
2084,2084,2014-09-18,29829733124.0,12.45941455,5688375693.0,13284700.0,2212540.0,32571.0,237590.08221,0.227428657944,21833.0,5.95,1985517.03,274326.154167,24.8955165885,3.08619530115,6474529.07013,652489.243619,64335430.0,150250.0,471.0,168204.0,76196.0,47002615.0,79754.0,428.19
2085,2085,2014-09-19,29829733124.0,11.14791622,5300749487.5,13288750.0,2218905.0,29401.0,174977.292834,0.23129208294,21870.0,7.78333333333,1619892.29,240220.740405,22.6156657406,2.08991068804,13959017.8116,741891.735082,77510120.0,194315.0,497.0,149539.0,69166.0,47074242.0,71627.0,398.89
2087,2087,2014-09-21,29829733124.0,9.80993611,5402753935.0,13297450.0,2227543.0,26974.0,115780.078647,0.200344946725,21939.0,6.38333333333,1781219.2,259497.713401,28.2057164574,3.61087329237,5180652.93045,875032.106063,49329319.0,121411.0,485.0,172794.0,58629.0,47199708.0,63151.0,406.3
