,Unnamed: 0,Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
2760,2760,2016-07-25,213492501107.0,51.47,10437607074.2,15776787.5,8055026.0,42824.0,0.0,0.79,76587.73,9.98,1044634.82,1337208.99,5.76,0.82,23219394.38,1865551.59,130573193.87,197365.69,1480.32,352244.0,237540.0,144529424.0,186521.0,661.41
2761,2761,2016-07-26,213492501107.0,69.86,10327136946.8,15778425.0,8066462.0,57586.0,0.0,0.91,76707.94,9.91,1083868.56,1400885.61,4.67,0.82,22293453.09,1930722.47,136159538.33,208032.78,1822.21,394635.0,234239.0,144769957.0,240533.0,654.69
2762,2762,2016-07-27,213492501107.0,70.79,10326456540.0,15780037.5,8078936.0,58434.0,0.0,0.92,76827.01,10.65,1058492.0,1369047.3,4.63,0.62,30492846.55,2310580.41,177602256.81,271397.09,1842.42,403997.0,232995.0,145007630.0,237673.0,655.06
2763,2763,2016-07-28,213492501107.0,74.91,10351333852.6,15781637.5,8091577.0,59044.0,0.0,0.92,76945.0,11.63,1056015.09,1358434.53,4.66,0.64,27438393.38,2515469.55,169779142.34,258845.18,1840.64,372678.0,234472.0,145243233.0,235603.0,654.98
2764,2764,2016-07-29,213492501107.0,72.36,10354974233.6,15783337.5,8102635.0,58240.0,0.0,0.87,77065.03,10.3,1126800.22,1453949.46,4.94,0.69,16449698.25,2487467.29,169387536.69,258185.15,1729.53,393901.0,229402.0,145480179.0,236946.0,655.32
2765,2765,2016-07-30,213492501107.0,72.26,10402588176.8,15785175.0,8113706.0,58742.0,0.0,0.82,77185.92,10.36,1216861.96,1560077.15,5.43,0.83,16612345.86,2139879.12,149891245.79,227449.12,1574.24,358940.0,197597.0,145711593.0,231414.0,656.88
2766,2766,2016-07-31,213492501107.0,65.72,10334265005.8,15786662.5,8123646.0,51901.0,0.0,0.87,77289.47,11.41,979638.82,1262919.6,5.09,0.99,11399491.45,1878531.69,102541348.14,156642.55,1676.33,364415.0,190326.0,145911077.0,199484.0,654.73
2769,2769,2016-08-03,210798472403.0,81.75,9538466775.75,15792425.0,8156634.0,62768.0,0.0,0.86,77669.74,8.33,1174458.55,1555605.72,4.83,0.38,57403494.65,3536817.41,319085008.11,528295.18,1627.43,412309.0,243031.0,146580632.0,252252.0,515.06
2771,2771,2016-08-05,201893210853.0,69.53,9098417671.75,15796412.5,8183832.0,61549.0,0.0,0.78,77922.5,7.48,1102137.72,1535533.39,4.92,0.54,24001987.5,3004674.78,209474938.5,363684.39,1515.26,387986.0,225242.0,147058016.0,231835.0,577.31
2772,2772,2016-08-06,201893210853.0,74.55,9110061456.0,15798525.0,8195575.0,63889.0,0.0,0.7,78040.98,6.91,1223918.39,1696112.04,5.52,0.79,16566325.51,2291567.35,157782352.54,273623.66,1350.55,381030.0,193599.0,147286260.0,228244.0,576.55
2773,2773,2016-08-07,201893210853.0,59.93,9309397508.0,15800600.0,8206927.0,57042.0,0.0,0.61,78144.1,6.65,1232269.96,1676039.71,6.43,1.08,24272426.91,1521422.44,117085456.26,198726.12,1176.95,342340.0,187174.0,147482811.0,196551.0,588.23
2775,2775,2016-08-09,201893210853.0,86.68,9547377630.0,15804300.0,8229264.0,59612.0,0.0,0.84,78383.02,9.81,1137218.25,1495388.72,4.98,0.83,15361103.59,1974802.12,141320109.96,233934.96,1585.84,411266.0,230087.0,147911516.0,236291.0,592.69
2777,2777,2016-08-11,201893210853.0,75.73,9306805453.12,15807737.5,8254418.0,72246.0,0.0,0.83,78619.54,8.11,1123923.75,1525497.22,4.73,0.66,34991566.07,2174752.25,174776758.71,296860.73,1615.66,417668.0,249758.0,148390801.0,245581.0,592.18
2778,2778,2016-08-12,201893210853.0,79.92,9354231524.0,15809612.5,8267543.0,65011.0,0.0,0.86,78748.61,9.73,1115316.79,1505424.89,4.54,0.61,26073725.34,2254855.17,187360466.56,316658.44,1696.76,408263.0,228078.0,148645316.0,254515.0,589.24
2781,2781,2016-08-15,201893210853.0,61.7,8995884840.0,15815550.0,8301680.0,55970.0,0.0,0.63,79082.46,7.25,1167746.39,1645931.21,5.98,1.03,15817470.27,1718002.71,116178765.88,204252.4,1223.03,360393.0,199828.0,149296123.0,200577.0,570.97
2782,2782,2016-08-16,203483855227.0,68.34,8945200083.75,15817375.0,8313574.0,61040.0,0.0,0.8,79200.69,7.83,1035485.42,1577645.9,5.27,0.88,19039255.2,2077130.22,120670960.52,213376.76,1389.69,384259.0,252856.0,149499019.0,202896.0,570.14
2783,2783,2016-08-17,217375482757.0,84.29,9111780000.0,15819062.5,8325833.0,65414.0,0.0,0.92,79325.9,10.56,984960.0,1469587.96,4.0,0.56,20633789.33,2767413.52,182623774.48,317055.16,1885.63,413844.0,234708.0,149755466.0,256447.0,581.11
2785,2785,2016-08-19,217375482757.0,76.47,9055705733.25,15822525.0,8351388.0,67897.0,0.0,0.79,79565.75,8.15,1105741.56,1664092.25,4.78,0.8,24259885.2,2327792.8,141677829.95,247545.69,1555.46,405409.0,241815.0,150233010.0,239541.0,576.03
2787,2787,2016-08-21,217375482757.0,61.83,9205418289.37,15826387.5,8376577.0,63971.0,0.0,0.71,79799.2,7.36,1134217.5,1685703.84,5.56,1.02,16537121.82,2110969.43,113672352.79,195430.84,1348.41,400866.0,181617.0,150689457.0,210352.0,583.2
2789,2789,2016-08-23,217375482757.0,66.08,9309383328.0,15830400.0,8401982.0,62871.0,0.0,0.78,80024.44,7.08,1168789.12,1718121.22,5.25,0.82,19463587.59,1991498.22,146968577.61,249916.8,1445.28,409008.0,235298.0,151104162.0,229801.0,588.97
2791,2791,2016-08-25,217375482757.0,65.72,9186966577.5,15834137.5,8428792.0,61596.0,0.0,0.75,80262.25,7.4,1110792.9,1653286.46,4.82,0.73,17189751.05,2131129.91,157159537.19,270871.31,1555.26,409928.0,229999.0,151581139.0,237956.0,582.84
2792,2792,2016-08-26,217375482757.0,64.61,9143727625.12,15835762.5,8442686.0,55999.0,0.0,0.86,80375.1,9.88,940023.47,1404753.2,4.16,0.69,18023876.4,2132803.99,140844312.9,243924.27,1800.06,390942.0,222851.0,151815148.0,234009.0,579.86
2794,2794,2016-08-28,217375482757.0,55.47,9000157326.75,15839212.5,8467464.0,51144.0,0.0,0.68,80585.48,8.69,1024500.66,1556034.31,5.51,1.09,11038371.15,1464561.62,96289790.08,169458.64,1327.06,364840.0,171570.0,152233013.0,191098.0,571.54
2795,2795,2016-08-29,217375482757.0,48.91,9098184553.25,15841112.5,8478843.0,43940.0,0.0,0.6,80677.97,7.29,1091820.34,1642480.66,6.41,1.35,6969155.03,1302221.63,82377528.3,143429.89,1147.95,330360.0,221624.0,152407502.0,174489.0,576.53
2797,2797,2016-08-31,220755908330.0,68.3,9173160323.25,15845025.0,8504950.0,60064.0,0.0,0.78,80927.88,7.98,1194622.05,1810682.89,4.84,0.8,15352375.32,1829715.34,153077158.68,264413.93,1542.33,419511.0,221580.0,152887270.0,254486.0,578.61
2798,2798,2016-09-01,220755908330.0,62.71,9105038419.0,15846700.0,8518439.0,62316.0,0.0,0.83,81040.73,8.55,970161.44,1481467.82,4.44,0.62,15333990.49,1783742.78,162059671.65,282053.83,1676.86,392551.0,234933.0,153113647.0,226377.0,574.82
2799,2799,2016-09-02,220755908330.0,63.71,9065313400.0,15848450.0,8531200.0,59451.0,0.0,0.84,81160.05,8.01,1008150.0,1547310.83,4.38,0.65,14999479.54,1788232.59,160610637.81,280787.82,1689.41,384065.0,223109.0,153351854.0,238207.0,572.81
2800,2800,2016-09-03,220755908330.0,57.33,9194478279.0,15850362.5,8543378.0,58876.0,0.0,0.72,81271.22,6.96,1109403.0,1678996.86,5.05,0.85,15043105.56,1595134.29,134009917.27,231019.71,1476.18,389622.0,179744.0,153577710.0,225856.0,576.21
2801,2801,2016-09-04,220755908330.0,51.54,9658268480.0,15851937.5,8555129.0,46800.0,0.0,0.76,81368.24,10.38,959616.0,1382703.3,5.43,0.92,40400922.25,1308424.92,106852789.61,175375.5,1446.06,358536.0,180771.0,153759914.0,182204.0,600.88
2803,2803,2016-09-06,220755908330.0,63.04,9709692792.25,15855925.0,8581092.0,56005.0,0.0,0.88,81595.18,9.96,1072259.87,1536337.0,4.87,0.69,22519218.62,1713681.5,159238902.64,260037.07,1626.3,422792.0,229209.0,154170841.0,227683.0,608.1
2804,2804,2016-09-07,220755908330.0,60.65,9735788868.75,15857625.0,8594507.0,59567.0,0.0,0.86,81713.09,8.81,1044942.9,1492441.65,4.65,0.76,14155539.59,1600893.41,140759736.14,229269.05,1706.75,416403.0,247669.0,154402959.0,232118.0,611.09
2805,2805,2016-09-08,220755908330.0,63.76,9819424903.75,15859525.0,8608331.0,62424.0,0.0,0.8,81836.11,8.15,1177623.3,1668023.03,4.84,0.84,16922951.23,1603741.19,143426494.41,231650.64,1650.05,400704.0,223812.0,154653768.0,250809.0,614.46
2807,2807,2016-09-10,220755908330.0,64.1,9943784235.0,15863100.0,8638044.0,63958.0,0.0,0.81,82069.79,9.36,1120494.37,1569258.5,5.22,0.77,16550749.95,1761844.57,149137276.18,237915.41,1553.1,379259.0,190432.0,155102868.0,222094.0,625.07
2808,2808,2016-09-11,220755908330.0,51.15,9971334719.12,15865037.5,8651037.0,55303.0,0.0,0.64,82170.01,7.21,1217738.12,1700944.53,6.46,1.26,13826608.28,1478034.97,98687889.72,157018.8,1247.22,355122.0,177045.0,155296188.0,193320.0,625.76
2809,2809,2016-09-12,220755908330.0,47.43,9682890146.87,15867087.5,8664649.0,45119.0,0.0,0.59,82267.05,7.43,1251012.5,1799709.05,7.09,1.28,19748109.56,1506619.98,99918473.18,163733.67,1099.94,373779.0,205358.0,155476579.0,180391.0,608.15
2810,2810,2016-09-13,224586991480.0,55.92,9696828831.25,15869125.0,8679314.0,55677.0,0.0,0.69,82379.66,6.83,1245625.42,1829872.71,6.13,0.97,24913919.86,1672258.49,131334047.49,214931.75,1280.05,401012.0,237998.0,155685228.0,208649.0,609.67
2812,2812,2016-09-15,225832872179.0,62.36,9744519111.25,15873137.5,8709911.0,64166.0,0.0,0.76,82628.64,7.33,1197718.89,1751289.22,5.32,0.91,15168677.68,1897616.61,134490737.57,219075.96,1485.89,388645.0,230842.0,156158243.0,231800.0,612.08
2814,2814,2016-09-17,225832872179.0,64.55,9687705824.0,15876800.0,8738021.0,59508.0,0.0,0.77,82853.27,8.8,1067815.0,1571669.81,5.19,0.96,12836700.34,1901247.27,114444424.38,187558.46,1522.44,377920.0,212506.0,156604873.0,213142.0,609.11
2818,2818,2016-09-21,225832872179.0,69.34,9683802530.0,15884200.0,8796190.0,68572.0,0.0,0.78,83305.83,8.28,1166565.27,1717610.58,4.87,0.81,13349846.12,2304138.84,148383128.48,243390.68,1620.83,419627.0,235825.0,157483532.0,247987.0,609.74
2819,2819,2016-09-22,225832872179.0,64.96,9500151312.75,15886275.0,8811616.0,66259.0,0.0,0.71,83423.91,6.7,1241468.76,1863551.35,5.34,0.83,20607535.08,1867494.6,152507128.52,255024.37,1441.06,408180.0,228039.0,157722748.0,239216.0,598.88
2820,2820,2016-09-23,225832872179.0,62.72,9481980780.0,15888037.5,8827132.0,64496.0,0.0,0.76,83531.43,9.55,1051860.0,1582896.02,4.71,0.91,12923838.33,2326674.02,118467306.42,198504.19,1639.9,391223.0,219880.0,157953975.0,231227.0,597.42
2822,2822,2016-09-25,225832872179.0,59.47,9583875364.37,15891812.5,8856888.0,57430.0,0.0,0.63,83747.5,7.0,1258908.62,1874777.56,6.15,1.27,6905876.28,2031871.05,101454030.9,168229.27,1260.53,369379.0,193345.0,158387672.0,210510.0,603.88
2825,2825,2016-09-28,241227200229.0,63.63,9602149537.5,15898125.0,8902585.0,67693.0,0.0,0.76,84100.53,7.13,1276511.72,2026558.28,5.4,0.89,12980365.42,1775280.08,147525117.76,244254.97,1437.91,425011.0,230695.0,159058747.0,243008.0,605.96
2826,2826,2016-09-29,241227200229.0,64.74,9610103889.75,15899975.0,8918780.0,69454.0,0.0,0.78,84216.31,9.05,1119367.31,1774737.43,4.92,0.76,9494530.32,2545689.05,150481349.96,248972.3,1587.8,433852.0,237287.0,159293742.0,234995.0,605.67
2829,2829,2016-10-02,241227200229.0,58.73,9767249440.0,15905500.0,8966606.0,57964.0,0.0,0.71,84566.83,7.68,1205132.0,1882660.65,5.8,1.19,7094655.17,1536124.18,103778194.3,168997.84,1362.61,391458.0,188141.0,160001345.0,213930.0,614.82
2831,2831,2016-10-04,241227200229.0,75.66,9750081669.0,15909150.0,8999227.0,66808.0,0.0,0.86,84799.69,8.76,1164434.0,1822703.31,4.64,0.78,11646426.4,2004659.2,153303975.3,250145.18,1715.87,469732.0,259375.0,160454841.0,260813.0,611.85
2832,2832,2016-10-05,241227200229.0,71.03,9718674261.25,15911125.0,9017643.0,75200.0,0.0,0.82,84929.87,9.21,1206349.75,1894652.12,4.72,0.74,12709516.17,1906791.15,168434258.21,275755.56,1675.07,477181.0,261818.0,160719503.0,264662.0,609.62
2836,2836,2016-10-09,250540187708.0001,67.51,9881956035.0,15919125.0,9091440.0,72829.0,0.0,0.76,85448.53,6.34,1311355.5,2171858.8,5.39,1.02,7779460.19,2376975.88,132635392.01,213666.13,1483.26,439803.0,202451.0,161779891.0,250672.0,618.04
2837,2837,2016-10-10,258522748404.0,58.27,9802318240.0,15921125.0,9108907.0,57362.0,0.0,0.68,85557.69,7.16,1232591.35,2056197.68,6.01,1.06,6954834.42,2698212.13,118494680.52,192461.47,1315.92,410522.0,220329.0,161990439.0,210548.0,615.65
2839,2839,2016-10-12,258522748404.0,80.75,10207866900.8,15924412.5,9145528.0,85676.0,0.0,0.92,85793.2,10.96,1114413.27,1786321.73,4.42,0.59,29027519.15,2864039.24,194960089.53,304140.41,1896.15,444786.0,231243.0,162478778.0,263565.0,639.3
2840,2840,2016-10-13,258522748404.0,69.03,10152323420.2,15926212.5,9157725.0,51374.0,0.0,0.86,85918.69,9.51,1156671.17,1863429.15,5.08,0.41,14634705.6,2714191.17,291240400.92,456876.35,1625.26,400579.0,225582.0,162714442.0,235664.0,635.01
2842,2842,2016-10-15,258522748404.0,68.01,10216074251.6,15929512.5,9194097.0,73587.0,0.0,0.85,86152.21,10.23,1090902.33,1747768.03,4.72,0.74,12472092.76,2021409.06,152633388.49,237995.08,1762.67,423263.0,206188.0,163183869.0,239724.0,639.56
2847,2847,2016-10-20,258522748404.0,63.05,10065628111.2,15937975.0,9282480.0,65497.0,0.0,0.8,86710.48,10.25,998480.54,1619255.67,5.14,0.66,20346645.9,1956770.55,154515407.86,244660.6,1595.43,406991.0,265025.0,164281971.0,201025.0,629.25
2848,2848,2016-10-21,258522748404.0,89.31,10085494744.5,15939650.0,9300889.0,74623.0,0.0,0.97,86841.46,13.41,1065517.32,1722065.56,4.12,0.6,12216884.5,2465644.96,183925044.68,290684.88,2017.76,415474.0,260621.0,164552351.0,270380.0,630.22
2850,2850,2016-10-23,257535264828.0,66.62,10587003806.9,15943562.5,9338686.0,65454.0,0.0,0.79,87089.48,7.9,1237419.9,1878507.28,5.91,1.0,22686988.34,1351493.21,127614330.11,192181.57,1454.41,392804.0,187498.0,165034414.0,216708.0,655.48
2851,2851,2016-10-24,253618246641.0,67.49,10504485907.8,15945362.5,9355461.0,54563.0,0.0,0.79,87203.58,9.28,1186462.78,1815470.12,6.42,1.17,11562593.89,1877896.51,104494840.84,158618.72,1330.4,376683.0,222000.0,165225992.0,191578.0,653.0
2852,2852,2016-10-25,253618246641.0,81.14,10445223778.5,15947150.0,9374635.0,78539.0,0.0,0.88,87330.33,9.13,1173414.58,1802862.69,5.39,0.59,17690445.87,3736942.23,207336575.28,316549.22,1587.27,433234.0,231657.0,165452972.0,226980.0,651.39
2854,2854,2016-10-27,253618246641.0,125.06,10751191343.4,15950612.5,9414977.0,70691.0,0.0,0.97,87597.0,19.88,1204154.59,1752432.96,5.55,0.71,32748237.89,2207786.45,176802053.03,262305.91,1625.35,431781.0,321760.0,165915926.0,225924.0,672.22
2856,2856,2016-10-29,253618246641.0,82.18,11016448598.4,15954537.5,9456182.0,80533.0,0.0,0.81,87879.49,8.19,1318835.89,1916329.57,5.45,0.7,22221917.84,1564832.96,194600191.98,281829.12,1650.5,434269.0,223780.0,166493190.0,250876.0,687.68
2857,2857,2016-10-30,253618246641.0,73.16,11433877548.0,15956400.0,9475770.0,71475.0,0.0,0.77,87994.67,7.96,1338194.47,1878507.28,6.03,0.82,29728643.8,1503224.75,167480078.0,233724.65,1541.53,416457.0,202975.0,166722879.0,229689.0,714.89
2858,2858,2016-10-31,253618246641.0,62.96,11232230640.0,15958500.0,9494407.0,64057.0,0.0,0.62,88100.66,8.75,1487565.84,2130655.91,7.31,0.85,21222263.79,1345052.92,179744501.35,255376.93,1238.68,360327.0,236627.0,166932216.0,209337.0,698.0
2860,2860,2016-11-02,253618246641.0,78.88,11722434158.6,15962137.5,9537568.0,73951.0,0.0,0.85,88343.29,11.77,1321902.0,1815470.12,5.59,0.65,41882993.08,1846449.78,211281401.08,287696.45,1712.84,446989.0,264422.0,167420644.0,246650.0,728.2
2862,2862,2016-11-04,253618246641.0,79.22,11015560588.1,15965737.5,9583811.0,82509.0,0.0,0.83,88593.53,11.69,1348852.25,1966759.3,5.12,0.68,56296677.02,6819766.2,204145450.34,295884.41,1752.16,457533.0,243410.0,167962400.0,273338.0,686.17
2863,2863,2016-11-05,253618246641.0,84.33,11304928421.9,15967187.5,9606933.0,77281.0,0.0,0.95,88704.44,12.5,1036526.64,1462462.04,4.37,0.54,29358873.29,5890890.01,198460199.87,280307.05,2138.3,453192.0,236682.0,168210443.0,248043.0,703.69
2864,2864,2016-11-06,253967917208.0,74.56,11320441822.5,15969025.0,9628505.0,77778.0,0.0,0.79,88822.56,8.76,1325997.44,1885928.48,5.67,1.11,14017411.02,5873497.85,123153407.34,173724.65,1624.37,426001.0,222005.0,168452475.0,242032.0,704.79
2865,2865,2016-11-07,254620187304.0,71.77,11416026125.0,15970937.5,9649024.0,68052.0,0.0,0.73,88935.37,11.04,1379564.0,1949214.67,6.24,0.84,15385463.92,5461737.25,169183042.94,236685.84,1483.24,429823.0,268563.0,168680895.0,228420.0,712.0
2866,2866,2016-11-08,254620187304.0,91.27,11260957290.1,15972762.5,9672050.0,70065.0,0.0,0.88,89064.83,11.53,1294398.35,1847956.77,4.92,0.7,13568019.08,4470465.95,190875054.99,270740.91,1878.63,483846.0,289968.0,168955176.0,274281.0,703.81
2868,2868,2016-11-10,254620187304.0,83.73,11575767274.8,15976712.5,9722320.0,87168.0,0.0,0.89,89342.33,9.3,1334964.94,1860614.01,5.15,0.48,40308934.74,2694658.1,289544177.64,399624.83,1837.38,474975.0,266380.0,169521331.0,270095.0,720.93
2872,2872,2016-11-14,254620187304.0,63.15,11247332051.8,15984725.0,9812599.0,66104.0,0.0,0.77,89830.44,8.33,1259145.88,1809985.05,5.88,1.04,19900672.85,1131283.72,124728414.92,177264.2,1547.74,411263.0,266080.0,170497538.0,221328.0,701.9
2873,2873,2016-11-15,254620187304.0,79.42,11300322593.8,15986875.0,9838510.0,84412.0,0.0,0.79,89966.36,11.72,1523261.75,2177044.96,5.82,0.93,20324888.37,1547251.34,168532361.93,238427.33,1572.7,486756.0,275530.0,170768044.0,270506.0,706.46
2874,2874,2016-11-16,254620187304.0,81.45,11389639488.8,15988825.0,9864913.0,92112.0,0.0,0.85,90099.65,8.08,1389794.85,1974529.15,5.16,0.75,22288622.3,1759582.23,190622060.17,267596.06,1797.12,514795.0,286128.0,171048396.0,280352.0,710.91
2876,2876,2016-11-18,254620187304.0,89.03,11777848098.0,15992950.0,9919854.0,92244.0,0.0,0.89,90378.59,9.73,1467356.7,2012500.86,5.51,0.61,36131321.21,1604094.5,249776321.2,339167.23,1745.03,484633.0,272098.0,171617042.0,277460.0,736.96
2879,2879,2016-11-21,281800917193.0,73.7,11678347786.5,15998175.0,9994601.0,72945.0,0.0,0.9,90754.19,11.15,1177092.75,1807083.54,4.99,0.95,26489236.67,1177096.43,128523869.49,176064.91,1911.13,438202.0,283934.0,172389264.0,246537.0,729.06
2885,2885,2016-11-27,281800917193.0,102.63,11718620057.4,16009262.5,10154293.0,100564.0,0.0,0.94,91596.52,13.75,1424452.54,2157293.53,5.31,0.81,12319132.96,1213751.25,183108641.96,250151.83,1814.11,481755.0,234044.0,174167464.0,279374.0,733.67
2886,2886,2016-11-28,281800917193.0,81.15,11573276306.9,16011062.5,10176271.0,77154.0,0.0,0.82,91714.82,12.65,1303985.32,2017209.53,5.72,1.04,11359826.8,950718.26,129855387.79,179648.58,1648.53,454515.0,295352.0,174404853.0,237389.0,727.96
2887,2887,2016-11-29,281800917193.0,109.57,11713912056.0,16013112.5,10202673.0,88951.0,0.0,0.9,91863.91,9.76,1511320.32,2297377.53,5.29,0.79,17786517.74,1514724.19,198614920.79,271509.89,1820.3,515310.0,290723.0,174703383.0,298530.0,733.05
2889,2889,2016-12-01,281800917193.0,99.56,11847589975.0,16016750.0,10256870.0,99847.0,0.0,0.91,92130.22,18.45,1321104.2,1989192.73,4.73,0.67,21330877.48,1366660.38,204169344.0,276016.41,2060.94,500015.0,236205.0,175290177.0,292654.0,742.69
2891,2891,2016-12-03,286179638739.0,121.34,12394634059.0,16020362.5,10314020.0,107283.0,0.0,0.97,92402.2,29.25,1419702.79,2052749.31,4.67,0.64,33314155.04,1792011.06,230344673.88,297726.02,2210.15,513735.0,284484.0,175848122.0,318263.0,772.43
2892,2892,2016-12-04,286765766820.0,101.13,12242481351.0,16022512.5,10339653.0,103329.0,0.0,0.88,92553.7,8.41,1648884.64,2451895.01,5.97,1.11,15079718.4,1235161.95,154632778.48,202377.73,1674.34,492197.0,242653.0,176136110.0,287988.0,764.33
2894,2894,2016-12-06,286765766820.0,106.12,12116495500.5,16026262.5,10394132.0,104664.0,0.0,0.88,92814.71,9.31,1450084.71,2166790.94,5.45,0.72,26745481.44,1721222.67,208779869.83,276149.23,1828.95,548221.0,316624.0,176659761.0,278001.0,754.63
2895,2895,2016-12-07,286765766820.0,119.47,12112303227.4,16028137.5,10425918.0,109653.0,0.0,0.96,92959.12,12.53,1435055.31,2138280.53,4.71,0.68,20977699.21,1651414.71,219286012.91,290179.85,2131.74,540804.0,306943.0,176979523.0,319762.0,756.62
2898,2898,2016-12-10,286765766820.0,96.3,12354007766.6,16033962.5,10513322.0,96504.0,0.0,0.93,93373.04,12.28,1312529.71,1924452.48,5.11,0.64,16139725.07,1526017.12,214235917.98,278051.52,1991.22,465342.0,247017.0,177842410.0,268815.0,770.02
2900,2900,2016-12-12,286765766820.0,77.34,12322438123.5,16037950.0,10560295.0,86541.0,0.0,0.68,93620.55,6.09,1807112.16,2679978.27,8.0,1.5,10790493.55,1064341.9,123861653.73,161208.92,1238.53,439143.0,265362.0,178325495.0,232844.0,768.3
2903,2903,2016-12-15,286765766820.0,94.82,12425971506.2,16043862.5,10632616.0,87545.0,0.0,0.9,94016.66,9.68,1354213.25,1981473.29,4.95,0.67,14993051.05,1655833.79,211719980.77,273363.43,2059.91,495472.0,278259.0,179172242.0,286328.0,774.89
2909,2909,2016-12-21,310153855703.0,101.92,12756094676.0,16054287.5,10751122.0,96541.0,0.0,0.97,94779.11,10.71,1380945.27,2127660.78,4.89,0.59,19671152.56,1939201.33,245012593.47,308362.6,2148.35,508908.0,321356.0,180790436.0,296473.0,793.09
2916,2916,2016-12-28,310153855703.0,99.53,15007357451.6,16067662.5,10893168.0,92929.0,0.0,0.87,95697.15,13.02,1828791.58,2405181.75,6.45,0.59,36349743.36,2242009.72,322486430.11,345270.85,1900.93,509115.0,301503.0,182717648.0,296546.0,930.37
2918,2918,2016-12-30,317688400354.0,107.23,15554725246.0,16071587.5,10939859.0,85500.0,0.0,0.94,95980.64,14.54,1831153.28,2368856.4,6.29,0.62,49469080.76,1781841.82,309246380.69,319522.21,2030.7,512156.0,283433.0,183327647.0,304605.0,963.38
2919,2919,2016-12-31,317688400354.0,100.31,15333684493.5,16073550.0,10961809.0,101271.0,0.0,0.87,96117.5,8.5,1880751.85,2479403.03,6.86,0.62,55218054.01,2207636.67,316213793.61,331471.42,1826.86,496024.0,247437.0,183614465.0,286818.0,952.15
2920,2920,2017-01-01,317688400354.0,82.32,15485593574.0,16075400.0,10980042.0,88999.0,0.0,0.8,96236.48,12.27,1785013.42,2337271.65,7.43,0.89,20372836.66,1379308.87,207605277.46,215512.42,1691.03,449831.0,176753.0,183864738.0,250273.0,959.87
2921,2921,2017-01-02,317688400354.0,65.07,16144874870.0,16077350.0,10992405.0,55180.0,0.0,0.69,96345.45,10.84,1961202.6,2463610.66,11.21,1.18,33991911.05,1084340.88,170736309.72,170022.21,1157.06,355324.0,290282.0,184045240.0,180502.0,997.72
2923,2923,2017-01-04,317688400354.0,117.5,16604032593.8,16081387.5,11037425.0,90471.0,0.0,0.9,96645.36,12.34,2141405.0,2589949.67,7.41,0.65,41550985.51,1950525.35,340688236.3,329964.39,1839.41,515023.0,326689.0,184640586.0,301664.0,1023.14
2925,2925,2017-01-06,317688400354.0,114.99,16020709800.0,16085050.0,11093917.0,84073.0,0.0,0.98,96935.01,10.91,1773876.0,2210932.64,6.43,0.35,208498259.79,2998215.11,524577602.08,526684.33,2060.72,495909.0,284086.0,185259251.0,288501.0,994.67
2929,2929,2017-01-10,317688400354.0,102.04,14483317500.0,16092575.0,11190916.0,73457.0,0.0,0.92,97491.6,10.71,1548900.0,2147763.14,6.0,0.6,41076985.16,2095379.05,267769180.27,297521.31,1984.9,475571.0,267011.0,186420423.0,269947.0,894.18
2930,2930,2017-01-11,319489481520.0,119.94,14668273763.5,16094575.0,11215879.0,106154.0,0.0,0.95,97645.15,10.71,1842810.36,2679581.83,5.96,0.67,31485218.71,2359325.55,284257957.75,311898.39,2024.29,541167.0,320848.0,186744311.0,323888.0,906.05
2933,2933,2017-01-14,336899932795.0,97.9,13333156411.5,16100512.5,11288454.0,83776.0,0.0,0.84,98052.33,8.98,1577154.54,2528855.36,5.97,0.63,55509952.11,2386792.84,256962364.99,310296.05,1822.17,466560.0,271629.0,187620274.0,275149.0,826.29
2934,2934,2017-01-15,336899932795.0,86.85,13128500736.2,16102662.5,11310109.0,75413.0,0.0,0.74,98180.09,6.83,1759417.39,2880550.47,7.52,1.17,27475928.3,1500321.71,154658301.41,189694.96,1408.54,446468.0,238971.0,187862543.0,242269.0,817.91
2935,2935,2017-01-16,336899932795.0,82.22,13217812515.0,16104750.0,11331053.0,65487.0,0.0,0.67,98293.16,7.0,1716577.7,2796813.54,7.54,1.11,15757955.97,1725125.55,159034173.05,193769.24,1413.16,417278.0,232132.0,188098542.0,235999.0,822.2
2936,2936,2017-01-17,336899932795.0,103.64,13370306561.2,16106862.5,11353117.0,68151.0,0.0,0.75,98421.32,12.6,1769358.15,2830308.31,6.87,0.88,22109924.9,2087940.54,207038818.87,249414.31,1583.66,473646.0,264758.0,188366182.0,267640.0,830.5
2937,2937,2017-01-18,336899932795.0,109.39,14562228011.6,16108837.5,11375964.0,84793.0,0.0,0.9,98563.56,15.14,1808883.98,2646087.06,6.43,0.64,66791560.4,2310740.48,292157921.6,323187.11,1852.51,502461.0,288284.0,188658879.0,292697.0,903.84
2938,2938,2017-01-19,336899932795.0,108.62,14128772648.2,16110712.5,11398826.0,100479.0,0.0,0.89,98698.63,12.42,1672839.35,2528855.36,5.85,0.67,51289482.24,1939717.75,259176379.48,295532.82,1978.48,500305.0,295079.0,188957630.0,298751.0,874.99
