    ,Date      ,DIFF              ,TRFEE              ,MKTCP             ,TOTBC     ,MWNUS             ,MWNTD ,MWTRV             ,AVBLS                 ,BLCHS            ,ATRCT             ,MIREV             ,HRATE                 ,CPTRA              ,CPTRV              ,TRVOU             ,TOUTV             ,ETRVU       ,ETRAV             ,NTRBL             ,NADDU ,NTREP ,NTRAT    ,NTRAN ,MKPRU
0   ,2009/1/3  ,1.0               ,0.0                ,0.0               ,50.0      ,2.0               ,0     ,0.0               ,0.000271797           ,0.0              ,0.0               ,0.0               ,0.0                   ,0.0                ,0.0                ,0.0               ,50.0              ,0.0         ,0.0               ,1.0               ,1     ,1     ,1        ,1     ,0.0
1   ,2009/1/4  ,0.0               ,0.0                ,0.0               ,50.0      ,2.0               ,0     ,0.0               ,0.0                   ,0.0              ,0.0               ,0.0               ,0.0                   ,0.0                ,0.0                ,0.0               ,0.0               ,0.0         ,0.0               ,1.0               ,0     ,0     ,1        ,0     ,0.0
2   ,2009/1/5  ,0.0               ,0.0                ,0.0               ,50.0      ,2.0               ,0     ,0.0               ,0.0                   ,0.0              ,0.0               ,0.0               ,0.0                   ,0.0                ,0.0                ,0.0               ,0.0               ,0.0         ,0.0               ,1.0               ,0     ,0     ,1        ,0     ,0.0
3   ,2009/1/6  ,0.0               ,0.0                ,0.0               ,50.0      ,2.0               ,0     ,0.0               ,0.0                   ,0.0              ,0.0               ,0.0               ,0.0                   ,0.0                ,0.0                ,0.0               ,0.0               ,0.0         ,0.0               ,1.0               ,0     ,0     ,1        ,0     ,0.0
4   ,2009/1/7  ,0.0               ,0.0                ,0.0               ,50.0      ,2.0               ,0     ,0.0               ,0.0                   ,0.0              ,0.0               ,0.0               ,0.0                   ,0.0                ,0.0                ,0.0               ,0.0               ,0.0         ,0.0               ,1.0               ,0     ,0     ,1        ,0     ,0.0
5   ,2009/1/8  ,0.0               ,0.0                ,0.0               ,50.0      ,2.0               ,0     ,0.0               ,0.0                   ,0.0              ,0.0               ,0.0               ,0.0                   ,0.0                ,0.0                ,0.0               ,0.0               ,0.0         ,0.0               ,1.0               ,0     ,0     ,1        ,0     ,0.0
6   ,2009/1/9  ,1.0               ,0.0                ,0.0               ,750.0     ,2.0               ,0     ,0.0               ,0.00020504            ,0.0              ,0.0               ,0.0               ,6.96e-07              ,0.0                ,0.0                ,0.0               ,700.0             ,0.0         ,0.0               ,1.0               ,14    ,14    ,15       ,14    ,0.0
7   ,2009/1/10 ,1.0               ,0.0                ,0.0               ,2300.0    ,2.0               ,0     ,0.0               ,0.00020504            ,0.0              ,0.0               ,0.0               ,1.54e-06              ,0.0                ,0.0                ,0.0               ,1550.0            ,0.0         ,0.0               ,1.0               ,31    ,31    ,46       ,31    ,0.0
8   ,2009/1/11 ,1.0               ,0.0                ,0.0               ,7600.0    ,2.0               ,0     ,0.0               ,0.000205409           ,0.0              ,0.0               ,0.0               ,5.27e-06              ,0.0                ,0.0                ,0.0               ,5300.0            ,0.0         ,0.0               ,1.0               ,106   ,106   ,152      ,106   ,0.0
9   ,2009/1/12 ,1.0               ,0.0                ,0.0               ,12050.0   ,2.0               ,0     ,0.0               ,0.000221477           ,0.0              ,0.0               ,0.0               ,4.42e-06              ,0.0                ,18541.66667        ,0.0               ,4601.0            ,0.0         ,24.0              ,1.0               ,96    ,95    ,247      ,95    ,0.0
10  ,2009/1/13 ,1.0               ,0.0                ,0.0               ,17800.0   ,2.0               ,0     ,0.0               ,0.000207976           ,0.0              ,0.0               ,0.0               ,5.72e-06              ,0.0                ,57500.0            ,0.0               ,5778.0            ,0.0         ,10.0              ,1.0               ,117   ,116   ,363      ,116   ,0.0
11  ,2009/1/14 ,1.0               ,0.0                ,0.0               ,24100.0   ,2.0               ,0     ,0.0               ,0.000205888           ,0.0              ,0.0               ,0.0               ,6.26e-06              ,0.0                ,0.0                ,0.0               ,6300.0            ,0.0         ,0.0               ,1.0               ,126   ,126   ,489      ,126   ,0.0
12  ,2009/1/15 ,1.0               ,0.0                ,0.0               ,30450.0   ,2.0               ,0     ,0.0               ,0.000230549           ,0.0              ,0.0               ,0.0               ,6.31e-06              ,0.0                ,1533.816425        ,0.0               ,6911.0            ,0.0         ,414.0             ,1.0               ,136   ,136   ,625      ,136   ,0.0
13  ,2009/1/16 ,1.0               ,0.0                ,0.0               ,36250.0   ,2.0               ,0     ,0.0               ,0.000208189           ,0.0              ,0.0               ,0.0               ,5.77e-06              ,0.0                ,5800.0             ,0.0               ,5900.0            ,0.0         ,100.0             ,1.0               ,117   ,117   ,742      ,117   ,0.0
14  ,2009/1/17 ,1.0               ,0.0                ,0.0               ,41650.0   ,2.0               ,0     ,0.0               ,0.000208122           ,0.0              ,0.0               ,0.0               ,5.37e-06              ,0.0                ,5400.0             ,0.0               ,5500.0            ,0.0         ,100.0             ,1.0               ,109   ,109   ,851      ,109   ,0.0
15  ,2009/1/18 ,1.0               ,0.0                ,0.0               ,46700.0   ,2.0               ,0     ,0.0               ,0.00020594599999999998,0.0              ,0.0               ,0.0               ,5.02e-06              ,0.0                ,0.0                ,0.0               ,5050.0            ,0.0         ,0.0               ,1.0               ,101   ,101   ,952      ,101   ,0.0
16  ,2009/1/19 ,1.0               ,0.0                ,0.0               ,52650.0   ,2.0               ,0     ,0.0               ,0.000209384           ,0.0              ,0.0               ,0.0               ,5.92e-06              ,0.0                ,3966.666667        ,0.0               ,6100.0            ,0.0         ,150.0             ,1.0               ,120   ,120   ,1072     ,120   ,0.0
17  ,2009/1/20 ,1.0               ,0.0                ,0.0               ,58450.0   ,2.0               ,0     ,0.0               ,0.00022198400000000002,0.0              ,0.0               ,0.0               ,5.77e-06              ,0.0                ,748.3870968        ,0.0               ,6575.0            ,0.0         ,775.0             ,1.0               ,118   ,118   ,1190     ,118   ,0.0
18  ,2009/1/21 ,1.0               ,0.0                ,0.0               ,64100.0   ,2.0               ,0     ,0.0               ,0.00021699900000000003,0.0              ,0.0               ,0.0               ,5.62e-06              ,0.0                ,1130.0             ,0.0               ,6150.0            ,0.0         ,500.0             ,1.0               ,115   ,115   ,1305     ,115   ,0.0
19  ,2009/1/22 ,1.0               ,0.0                ,0.0               ,67850.0   ,2.0               ,0     ,0.0               ,0.000220744           ,0.0              ,0.0               ,0.0               ,3.73e-06              ,0.0                ,750.0              ,0.0               ,4250.0            ,0.0         ,500.0             ,1.0               ,76    ,76    ,1381     ,76    ,0.0
20  ,2009/1/23 ,1.0               ,0.0                ,0.0               ,71200.0   ,2.0               ,0     ,0.0               ,0.00021165900000000003,0.0              ,0.0               ,0.0               ,3.33e-06              ,0.0                ,2233.333333        ,0.0               ,3500.0            ,0.0         ,150.0             ,1.0               ,68    ,68    ,1449     ,68    ,0.0
21  ,2009/1/24 ,1.0               ,0.0                ,0.0               ,81150.0   ,2.0               ,0     ,0.0               ,0.000215262           ,0.0              ,0.0               ,0.0               ,9.89e-06              ,0.0                ,1243.75            ,0.0               ,10750.0           ,0.0         ,800.0             ,1.0               ,201   ,201   ,1650     ,201   ,0.0
22  ,2009/1/25 ,1.0               ,0.0                ,0.0               ,90850.0   ,2.0               ,0     ,0.0               ,0.000206918           ,0.0              ,0.0               ,0.0               ,9.64e-06              ,0.0                ,19400.0            ,0.0               ,9750.0            ,0.0         ,50.0              ,1.0               ,195   ,195   ,1845     ,195   ,0.0
23  ,2009/1/26 ,1.0               ,0.0                ,0.0               ,96650.0   ,2.0               ,0     ,0.0               ,0.00020585400000000003,0.0              ,0.0               ,0.0               ,5.77e-06              ,0.0                ,0.0                ,0.0               ,5800.0            ,0.0         ,0.0               ,1.0               ,116   ,116   ,1961     ,116   ,0.0
24  ,2009/1/27 ,1.0               ,0.0                ,0.0               ,101800.0  ,2.0               ,0     ,0.0               ,0.00023128900000000003,0.0              ,0.0               ,0.0               ,5.12e-06              ,0.0                ,447.82608700000003 ,0.0               ,6300.0            ,0.0         ,1150.0            ,1.0               ,105   ,105   ,2066     ,105   ,0.0
25  ,2009/1/28 ,1.0               ,0.0                ,0.0               ,106950.0  ,2.0               ,0     ,0.0               ,0.000205781           ,0.0              ,0.0               ,0.0               ,5.12e-06              ,0.0                ,0.0                ,0.0               ,5150.0            ,0.0         ,0.0               ,1.0               ,103   ,103   ,2169     ,103   ,0.0
26  ,2009/1/29 ,1.0               ,0.0                ,0.0               ,113050.0  ,2.0               ,0     ,0.0               ,0.00020548599999999998,0.0              ,0.0               ,0.0               ,6.06e-06              ,0.0                ,0.0                ,0.0               ,6100.0            ,0.0         ,0.0               ,1.0               ,122   ,122   ,2291     ,122   ,0.0
27  ,2009/1/30 ,1.0               ,0.0                ,0.0               ,119100.0  ,2.0               ,0     ,0.0               ,0.000217044           ,0.0              ,0.0               ,0.0               ,6.01e-06              ,0.0                ,1008.333333        ,0.0               ,6650.0            ,0.0         ,600.0             ,1.0               ,122   ,122   ,2413     ,122   ,0.0
28  ,2009/1/31 ,1.0               ,0.0                ,0.0               ,125550.0  ,2.0               ,0     ,0.0               ,0.000205572           ,0.0              ,0.0               ,0.0               ,6.41e-06              ,0.0                ,0.0                ,0.0               ,6450.0            ,0.0         ,0.0               ,1.0               ,129   ,129   ,2542     ,129   ,0.0
29  ,2009/2/1  ,1.0               ,0.0                ,0.0               ,131350.0  ,2.0               ,0     ,0.0               ,0.00022719599999999998,0.0              ,0.0               ,0.0               ,5.77e-06              ,0.0                ,527.2727273        ,0.0               ,6900.0            ,0.0         ,1100.0            ,1.0               ,118   ,118   ,2660     ,118   ,0.0
30  ,2009/2/2  ,1.0               ,0.0                ,0.0               ,137700.0  ,2.0               ,0     ,0.0               ,0.00020583599999999999,0.0              ,0.0               ,0.0               ,6.31e-06              ,0.0                ,0.0                ,0.0               ,6350.0            ,0.0         ,0.0               ,1.0               ,127   ,127   ,2787     ,127   ,0.0
31  ,2009/2/3  ,1.0               ,2.01               ,0.0               ,144500.0  ,2.0               ,0     ,0.0               ,0.000233075           ,0.0              ,0.0               ,0.0               ,6.76e-06              ,0.0                ,5911.184496        ,0.0               ,7436.52           ,0.0         ,115.0             ,1.0               ,145   ,150   ,2937     ,150   ,0.0
32  ,2009/2/4  ,1.0               ,0.0                ,0.0               ,150650.0  ,2.0               ,0     ,0.0               ,0.00021208799999999998,0.0              ,0.0               ,0.0               ,6.11e-06              ,0.0                ,16171.4436         ,0.0               ,6300.0            ,0.0         ,38.0              ,1.0               ,129   ,126   ,3063     ,126   ,0.0
33  ,2009/2/5  ,1.0               ,0.0                ,0.0               ,156700.0  ,2.0               ,0     ,0.0               ,0.000205726           ,0.0              ,0.0               ,0.0               ,6.01e-06              ,0.0                ,0.0                ,0.0               ,6050.0            ,0.0         ,0.0               ,1.0               ,121   ,121   ,3184     ,121   ,0.0
34  ,2009/2/6  ,1.0               ,0.0                ,0.0               ,163150.0  ,2.0               ,0     ,0.0               ,0.000205816           ,0.0              ,0.0               ,0.0               ,6.41e-06              ,0.0                ,0.0                ,0.0               ,6450.0            ,0.0         ,0.0               ,1.0               ,129   ,129   ,3313     ,129   ,0.0
35  ,2009/2/7  ,1.0               ,0.0                ,0.0               ,169450.0  ,2.0               ,0     ,0.0               ,0.000229752           ,0.0              ,0.0               ,0.0               ,6.26e-06              ,0.0                ,547.826087         ,0.0               ,7498.0            ,0.0         ,1150.0            ,1.0               ,131   ,130   ,3443     ,130   ,0.0
36  ,2009/2/8  ,1.0               ,0.0                ,0.0               ,176150.0  ,2.0               ,0     ,0.0               ,0.000207453           ,0.0              ,0.0               ,0.0               ,6.66e-06              ,0.0                ,670.0              ,0.0               ,7700.0            ,0.0         ,1000.0            ,1.0               ,135   ,135   ,3578     ,135   ,0.0
37  ,2009/2/9  ,1.0               ,0.0                ,0.0               ,182550.0  ,2.0               ,0     ,0.0               ,0.00024355200000000002,0.0              ,0.0               ,0.0               ,6.36e-06              ,0.0                ,290.9090909        ,0.0               ,8600.0            ,0.0         ,2200.0            ,1.0               ,129   ,129   ,3707     ,129   ,0.0
38  ,2009/2/10 ,1.0               ,0.0                ,0.0               ,188900.0  ,2.0               ,0     ,0.0               ,0.000205678           ,0.0              ,0.0               ,0.0               ,6.31e-06              ,0.0                ,0.0                ,0.0               ,6350.0            ,0.0         ,0.0               ,1.0               ,127   ,127   ,3834     ,127   ,0.0
39  ,2009/2/11 ,1.0               ,0.0                ,0.0               ,195450.0  ,2.0               ,0     ,0.0               ,0.000214766           ,0.0              ,0.0               ,0.0               ,6.51e-06              ,0.0                ,1871.214718        ,0.0               ,6900.04           ,0.0         ,350.0             ,1.0               ,132   ,132   ,3966     ,132   ,0.0
40  ,2009/2/12 ,1.0               ,0.0                ,0.0               ,201350.0  ,2.0               ,0     ,0.0               ,0.00021026900000000002,0.0              ,0.0               ,0.0               ,5.87e-06              ,0.0                ,2950.0             ,0.0               ,6100.0            ,0.0         ,200.0             ,1.0               ,119   ,119   ,4085     ,119   ,0.0
41  ,2009/2/13 ,1.0               ,0.0                ,0.0               ,207550.0  ,2.0               ,0     ,0.0               ,0.000205863           ,0.0              ,0.0               ,0.0               ,6.16e-06              ,0.0                ,0.0                ,0.0               ,6200.0            ,0.0         ,0.0               ,1.0               ,124   ,124   ,4209     ,124   ,0.0
42  ,2009/2/14 ,1.0               ,0.0                ,0.0               ,214600.0  ,2.0               ,0     ,0.0               ,0.000205865           ,0.0              ,0.0               ,0.0               ,7.01e-06              ,0.0                ,0.0                ,0.0               ,7050.0            ,0.0         ,0.0               ,1.0               ,141   ,141   ,4350     ,141   ,0.0
43  ,2009/2/15 ,1.0               ,0.0                ,0.0               ,220700.0  ,2.0               ,0     ,0.0               ,0.000219322           ,0.0              ,0.0               ,0.0               ,6.06e-06              ,0.0                ,677.7777778        ,0.0               ,7000.0            ,0.0         ,900.0             ,1.0               ,125   ,125   ,4475     ,125   ,0.0
44  ,2009/2/16 ,1.0               ,0.0                ,0.0               ,226850.0  ,2.0               ,0     ,0.0               ,0.000205885           ,0.0              ,0.0               ,0.0               ,6.11e-06              ,0.0                ,0.0                ,0.0               ,6150.0            ,0.0         ,0.0               ,1.0               ,123   ,123   ,4598     ,123   ,0.0
45  ,2009/2/17 ,1.0               ,0.0                ,0.0               ,232750.0  ,2.0               ,0     ,0.0               ,0.000233763           ,0.0              ,0.0               ,0.0               ,5.87e-06              ,0.0                ,393.3333333        ,0.0               ,7400.0            ,0.0         ,1500.0            ,1.0               ,119   ,119   ,4717     ,119   ,0.0
46  ,2009/2/18 ,1.0               ,0.0                ,0.0               ,238950.0  ,2.0               ,0     ,0.0               ,0.000205932           ,0.0              ,0.0               ,0.0               ,6.16e-06              ,0.0                ,0.0                ,0.0               ,6200.0            ,0.0         ,0.0               ,1.0               ,124   ,124   ,4841     ,124   ,0.0
47  ,2009/2/19 ,1.0               ,0.0                ,0.0               ,244800.0  ,2.0               ,0     ,0.0               ,0.00020596900000000002,0.0              ,0.0               ,0.0               ,5.82e-06              ,0.0                ,0.0                ,0.0               ,5850.0            ,0.0         ,0.0               ,1.0               ,117   ,117   ,4958     ,117   ,0.0
48  ,2009/2/20 ,1.0               ,0.0                ,0.0               ,251200.0  ,2.0               ,0     ,0.0               ,0.00021977700000000002,0.0              ,0.0               ,0.0               ,6.36e-06              ,0.0                ,800.0              ,0.0               ,7200.0            ,0.0         ,800.0             ,1.0               ,129   ,129   ,5087     ,129   ,0.0
49  ,2009/2/21 ,1.0               ,0.0                ,0.0               ,256700.0  ,2.0               ,0     ,0.0               ,0.00020595900000000002,0.0              ,0.0               ,0.0               ,5.47e-06              ,0.0                ,0.0                ,0.0               ,5500.0            ,0.0         ,0.0               ,1.0               ,110   ,110   ,5197     ,110   ,0.0
50  ,2009/2/22 ,1.0               ,0.0                ,0.0               ,262750.0  ,2.0               ,0     ,0.0               ,0.00021799700000000002,0.0              ,0.0               ,0.0               ,6.01e-06              ,0.0                ,576.1904762        ,0.0               ,7100.0            ,0.0         ,1050.0            ,1.0               ,125   ,125   ,5322     ,125   ,0.0
51  ,2009/2/23 ,1.0               ,0.0                ,0.0               ,268100.0  ,2.0               ,0     ,0.0               ,0.00020594            ,0.0              ,0.0               ,0.0               ,5.32e-06              ,0.0                ,0.0                ,0.0               ,5350.0            ,0.0         ,0.0               ,1.0               ,107   ,107   ,5429     ,107   ,0.0
52  ,2009/2/24 ,1.0               ,0.0                ,0.0               ,273650.0  ,2.0               ,0     ,0.0               ,0.000205942           ,0.0              ,0.0               ,0.0               ,5.52e-06              ,0.0                ,0.0                ,0.0               ,5550.0            ,0.0         ,0.0               ,1.0               ,111   ,111   ,5540     ,111   ,0.0
53  ,2009/2/25 ,1.0               ,0.0                ,0.0               ,279000.0  ,2.0               ,0     ,0.0               ,0.00020586            ,0.0              ,0.0               ,0.0               ,5.32e-06              ,0.0                ,0.0                ,0.0               ,5350.0            ,0.0         ,0.0               ,1.0               ,107   ,107   ,5647     ,107   ,0.0
54  ,2009/2/26 ,1.0               ,0.0                ,0.0               ,283800.0  ,2.0               ,0     ,0.0               ,0.00020597400000000002,0.0              ,0.0               ,0.0               ,4.77e-06              ,0.0                ,0.0                ,0.0               ,4800.0            ,0.0         ,0.0               ,1.0               ,96    ,96    ,5743     ,96    ,0.0
55  ,2009/2/27 ,1.0               ,0.0                ,0.0               ,289950.0  ,2.0               ,0     ,0.0               ,0.000205722           ,0.0              ,0.0               ,0.0               ,6.11e-06              ,0.0                ,0.0                ,0.0               ,6150.0            ,0.0         ,0.0               ,1.0               ,123   ,123   ,5866     ,123   ,0.0
56  ,2009/2/28 ,1.0               ,0.0                ,0.0               ,295050.0  ,2.0               ,0     ,0.0               ,0.000244795           ,0.0              ,0.0               ,0.0               ,5.07e-06              ,0.0                ,283.3333333        ,0.0               ,6900.0            ,0.0         ,1800.0            ,1.0               ,103   ,103   ,5969     ,103   ,0.0
57  ,2009/3/1  ,1.0               ,0.0                ,0.0               ,300350.0  ,2.0               ,0     ,0.0               ,0.00021356900000000001,0.0              ,0.0               ,0.0               ,5.27e-06              ,0.0                ,1514.285714        ,0.0               ,5650.0            ,0.0         ,350.0             ,1.0               ,107   ,107   ,6076     ,107   ,0.0
58  ,2009/3/2  ,1.0               ,0.0                ,0.0               ,305550.0  ,2.0               ,0     ,0.0               ,0.000205939           ,0.0              ,0.0               ,0.0               ,5.17e-06              ,0.0                ,0.0                ,0.0               ,5200.0            ,0.0         ,0.0               ,1.0               ,104   ,104   ,6180     ,104   ,0.0
59  ,2009/3/3  ,1.0               ,0.0                ,0.0               ,310850.0  ,2.0               ,0     ,0.0               ,0.00021491            ,0.0              ,0.0               ,0.0               ,5.27e-06              ,0.0                ,1325.0             ,0.0               ,5700.0            ,0.0         ,400.0             ,1.0               ,107   ,108   ,6288     ,108   ,0.0
60  ,2009/3/4  ,1.0               ,0.0                ,0.0               ,316150.0  ,2.0               ,0     ,0.0               ,0.000205724           ,0.0              ,0.0               ,0.0               ,5.27e-06              ,0.0                ,0.0                ,0.0               ,5300.0            ,0.0         ,0.0               ,1.0               ,106   ,106   ,6394     ,106   ,0.0
61  ,2009/3/5  ,1.0               ,0.0                ,0.0               ,321450.0  ,2.0               ,0     ,0.0               ,0.00023307400000000003,0.0              ,0.0               ,0.0               ,5.27e-06              ,0.0                ,441.54524169999996 ,0.0               ,6550.0            ,0.0         ,1200.0            ,1.0               ,108   ,108   ,6502     ,108   ,0.0
62  ,2009/3/6  ,1.0               ,0.0                ,0.0               ,327350.0  ,2.0               ,0     ,0.0               ,0.000213566           ,0.0              ,0.0               ,0.0               ,5.87e-06              ,0.0                ,1475.0             ,0.0               ,6300.0            ,0.0         ,400.0             ,1.0               ,119   ,119   ,6621     ,119   ,0.0
63  ,2009/3/7  ,1.0               ,0.0                ,0.0               ,332900.0  ,2.0               ,0     ,0.0               ,0.000205968           ,0.0              ,0.0               ,0.0               ,5.52e-06              ,0.0                ,0.0                ,0.0               ,5550.0            ,0.0         ,0.0               ,1.0               ,111   ,111   ,6732     ,111   ,0.0
64  ,2009/3/8  ,1.0               ,0.0                ,0.0               ,338500.0  ,2.0               ,0     ,0.0               ,0.000233037           ,0.0              ,0.0               ,0.0               ,5.57e-06              ,0.0                ,361.2903226        ,0.0               ,7150.0            ,0.0         ,1550.0            ,1.0               ,115   ,115   ,6847     ,115   ,0.0
65  ,2009/3/9  ,1.0               ,0.0                ,0.0               ,344150.0  ,2.0               ,0     ,0.0               ,0.00020585900000000002,0.0              ,0.0               ,0.0               ,5.62e-06              ,0.0                ,0.0                ,0.0               ,5650.0            ,0.0         ,0.0               ,1.0               ,113   ,113   ,6960     ,113   ,0.0
66  ,2009/3/10 ,1.0               ,0.0                ,0.0               ,349400.0  ,2.0               ,0     ,0.0               ,0.00020581200000000001,0.0              ,0.0               ,0.0               ,5.22e-06              ,0.0                ,0.0                ,0.0               ,5250.0            ,0.0         ,0.0               ,1.0               ,105   ,105   ,7065     ,105   ,0.0
67  ,2009/3/11 ,1.0               ,0.0                ,0.0               ,354800.0  ,2.0               ,0     ,0.0               ,0.000205932           ,0.0              ,0.0               ,0.0               ,5.37e-06              ,0.0                ,0.0                ,0.0               ,5400.0            ,0.0         ,0.0               ,1.0               ,108   ,108   ,7173     ,108   ,0.0
68  ,2009/3/12 ,1.0               ,0.0                ,0.0               ,360700.0  ,2.0               ,0     ,0.0               ,0.000209332           ,0.0              ,0.0               ,0.0               ,5.87e-06              ,0.0                ,3933.333333        ,0.0               ,6050.0            ,0.0         ,150.0             ,1.0               ,119   ,119   ,7292     ,119   ,0.0
69  ,2009/3/13 ,1.0               ,0.0                ,0.0               ,366400.0  ,2.0               ,0     ,0.0               ,0.000218659           ,0.0              ,0.0               ,0.0               ,5.67e-06              ,0.0                ,760.0              ,0.0               ,6450.0            ,0.0         ,750.0             ,1.0               ,115   ,115   ,7407     ,115   ,0.0
70  ,2009/3/14 ,1.0               ,0.0                ,0.0               ,372200.0  ,2.0               ,0     ,0.0               ,0.000205936           ,0.0              ,0.0               ,0.0               ,5.77e-06              ,0.0                ,0.0                ,0.0               ,5800.0            ,0.0         ,0.0               ,1.0               ,116   ,116   ,7523     ,116   ,0.0
71  ,2009/3/15 ,1.0               ,0.0                ,0.0               ,377750.0  ,2.0               ,0     ,0.0               ,0.000205787           ,0.0              ,0.0               ,0.0               ,5.52e-06              ,0.0                ,0.0                ,0.0               ,5550.0            ,0.0         ,0.0               ,1.0               ,111   ,111   ,7634     ,111   ,0.0
72  ,2009/3/16 ,1.0               ,0.0                ,0.0               ,384250.0  ,2.0               ,0     ,0.0               ,0.00024639999999999997,0.0              ,0.0               ,0.0               ,6.46e-06              ,0.0                ,270.8333333        ,0.0               ,8900.0            ,0.0         ,2400.0            ,1.0               ,131   ,131   ,7765     ,131   ,0.0
73  ,2009/3/17 ,1.0               ,0.0                ,0.0               ,390000.0  ,2.0               ,0     ,0.0               ,0.000205952           ,0.0              ,0.0               ,0.0               ,5.72e-06              ,0.0                ,0.0                ,0.0               ,5750.0            ,0.0         ,0.0               ,1.0               ,115   ,115   ,7880     ,115   ,0.0
74  ,2009/3/18 ,1.0               ,0.0                ,0.0               ,395500.0  ,2.0               ,0     ,0.0               ,0.00020595            ,0.0              ,0.0               ,0.0               ,5.47e-06              ,0.0                ,0.0                ,0.0               ,5500.0            ,0.0         ,0.0               ,1.0               ,110   ,110   ,7990     ,110   ,0.0
75  ,2009/3/19 ,1.0               ,0.0                ,0.0               ,401600.0  ,2.0               ,0     ,0.0               ,0.000219071           ,0.0              ,0.0               ,0.0               ,6.06e-06              ,0.0                ,871.4285714        ,0.0               ,6800.0            ,0.0         ,700.0             ,1.0               ,123   ,124   ,8114     ,124   ,0.0
76  ,2009/3/20 ,1.0               ,0.0                ,0.0               ,407500.0  ,2.0               ,0     ,0.0               ,0.000217195           ,0.0              ,0.0               ,0.0               ,5.87e-06              ,0.0                ,983.3333332999998  ,0.0               ,6500.0            ,0.0         ,600.0             ,1.0               ,119   ,119   ,8233     ,119   ,0.0
77  ,2009/3/21 ,1.0               ,0.0                ,0.0               ,411350.0  ,2.0               ,0     ,0.0               ,0.000205882           ,0.0              ,0.0               ,0.0               ,3.83e-06              ,0.0                ,0.0                ,0.0               ,3850.0            ,0.0         ,0.0               ,1.0               ,77    ,77    ,8310     ,77    ,0.0
78  ,2009/3/22 ,1.0               ,0.0                ,0.0               ,416100.0  ,2.0               ,0     ,0.0               ,0.000219335           ,0.0              ,0.0               ,0.0               ,4.72e-06              ,0.0                ,863.6363636        ,0.0               ,5300.0            ,0.0         ,550.0             ,1.0               ,96    ,97    ,8407     ,97    ,0.0
79  ,2009/3/23 ,1.0               ,0.0                ,0.0               ,422700.0  ,2.0               ,0     ,0.0               ,0.000205885           ,0.0              ,0.0               ,0.0               ,6.56e-06              ,0.0                ,0.0                ,0.0               ,6600.0            ,0.0         ,0.0               ,1.0               ,132   ,132   ,8539     ,132   ,0.0
80  ,2009/3/24 ,1.0               ,0.0                ,0.0               ,427950.0  ,2.0               ,0     ,0.0               ,0.000205975           ,0.0              ,0.0               ,0.0               ,5.22e-06              ,0.0                ,0.0                ,0.0               ,5250.0            ,0.0         ,0.0               ,1.0               ,105   ,105   ,8644     ,105   ,0.0
81  ,2009/3/25 ,1.0               ,0.0                ,0.0               ,433750.0  ,2.0               ,0     ,0.0               ,0.00020579599999999998,0.0              ,0.0               ,0.0               ,5.77e-06              ,0.0                ,0.0                ,0.0               ,5800.0            ,0.0         ,0.0               ,1.0               ,116   ,116   ,8760     ,116   ,0.0
82  ,2009/3/26 ,1.0               ,0.0                ,0.0               ,439400.0  ,2.0               ,0     ,0.0               ,0.00023323700000000002,0.0              ,0.0               ,0.0               ,5.62e-06              ,0.0                ,403.57142860000005 ,0.0               ,7050.0            ,0.0         ,1400.0            ,1.0               ,114   ,114   ,8874     ,114   ,0.0
83  ,2009/3/27 ,1.0               ,0.0                ,0.0               ,444900.0  ,2.0               ,0     ,0.0               ,0.00020595900000000002,0.0              ,0.0               ,0.0               ,5.47e-06              ,0.0                ,0.0                ,0.0               ,5500.0            ,0.0         ,0.0               ,1.0               ,110   ,110   ,8984     ,110   ,0.0
84  ,2009/3/28 ,1.0               ,0.0                ,0.0               ,450850.0  ,2.0               ,0     ,0.0               ,0.00022528400000000002,0.0              ,0.0               ,0.0               ,5.92e-06              ,0.0                ,595.0              ,0.0               ,6950.0            ,0.0         ,1000.0            ,1.0               ,120   ,122   ,9106     ,122   ,0.0
85  ,2009/3/29 ,1.0               ,0.0                ,0.0               ,456450.0  ,2.0               ,0     ,0.0               ,0.00020596            ,0.0              ,0.0               ,0.0               ,5.57e-06              ,0.0                ,0.0                ,0.0               ,5600.0            ,0.0         ,0.0               ,1.0               ,112   ,112   ,9218     ,112   ,0.0
86  ,2009/3/30 ,1.0               ,0.0                ,0.0               ,462700.0  ,2.0               ,0     ,0.0               ,0.000205872           ,0.0              ,0.0               ,0.0               ,6.21e-06              ,0.0                ,0.0                ,0.0               ,6250.0            ,0.0         ,0.0               ,1.0               ,125   ,125   ,9343     ,125   ,0.0
87  ,2009/3/31 ,1.0               ,0.0                ,0.0               ,468350.0  ,2.0               ,0     ,0.0               ,0.000237094           ,0.0              ,0.0               ,0.0               ,5.62e-06              ,0.0                ,353.125            ,0.0               ,7250.0            ,0.0         ,1600.0            ,1.0               ,114   ,114   ,9457     ,114   ,0.0
88  ,2009/4/1  ,1.0               ,0.0                ,0.0               ,473700.0  ,2.0               ,0     ,0.0               ,0.000205878           ,0.0              ,0.0               ,0.0               ,5.32e-06              ,0.0                ,0.0                ,0.0               ,5350.0            ,0.0         ,0.0               ,1.0               ,107   ,107   ,9564     ,107   ,0.0
